    n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 1517,              ,                ,               ,     14124,           0,       8399
 1518,              ,                ,               ,     14150,           0,       8793
 1519,              ,                ,               ,     14154,           0,       7726
 1520,              ,                ,               ,     14191,           0,       8023
 1521,              ,                ,               ,     14206,           0,       7820
 1522,              ,                ,               ,     14220,           0,       8264
 1523,              ,                ,               ,     14227,           0,       7934
 1524,              ,                ,               ,     14214,           0,       8705
 1525,              ,                ,               ,     14222,           0,       7891
 1526,              ,                ,               ,     14222,           0,       8553
 1527,              ,                ,               ,     14222,           0,       9614
 1528,              ,                ,               ,     14267,           0,       7892
 1529,              ,                ,               ,     14286,           0,       7893
 1530,              ,                ,               ,     14266,           0,       8377
 1531,              ,                ,               ,     14288,           0,       8731
 1532,              ,                ,               ,     14289,           0,       7791
 1533,              ,                ,               ,     14289,           0,       7980
 1534,              ,                ,               ,     14335,           0,       8016
 1535,              ,                ,               ,     14315,           0,       8421
 1536,              ,                ,               ,     14335,           0,       7963
 1537,              ,                ,               ,     14344,           0,       8737
 1538,              ,                ,               ,     14370,           0,       7936
 1539,              ,                ,               ,     14381,           0,       8632
 1540,              ,                ,               ,     14353,           0,       9014
 1541,              ,                ,               ,     14366,           0,       7894
 1542,              ,                ,               ,     14423,           0,       8151
 1543,              ,                ,               ,     14439,           0,       8076
 1544,              ,                ,               ,     14407,           0,       9043
 1545,              ,                ,               ,     14415,           0,       7945
 1546,              ,                ,               ,     14434,           0,       8024
 1547,              ,                ,               ,     14449,           0,       8172
 1548,              ,                ,               ,     14487,           0,       8383
 1549,              ,                ,               ,     14505,           0,       7973
 1550,              ,                ,               ,     14498,           0,       8174
 1551,              ,                ,               ,     14508,           0,       8062
 1552,              ,                ,               ,     14509,           0,       8615
 1553,              ,                ,               ,     14522,           0,       8817
 1554,              ,                ,               ,     14549,           0,       7980
 1555,              ,                ,               ,     14536,           0,       8229
 1556,              ,                ,               ,     14556,           0,       8666
 1557,              ,                ,               ,     14578,           0,       8759
 1558,              ,                ,               ,     14572,           0,       8030
 1559,              ,                ,               ,     14580,           0,       8003
 1560,              ,                ,               ,     14614,           0,       8287
 1561,              ,                ,               ,     14614,           0,       8505
 1562,              ,                ,               ,     14627,           0,       8657
 1563,              ,                ,               ,     14649,           0,       8068
 1564,              ,                ,               ,     14676,           0,       8095
 1565,              ,                ,               ,     14683,           0,       8713
 1566,              ,                ,               ,     14709,           0,       8721
 1567,              ,                ,               ,     14692,           0,       7987
 1568,              ,                ,               ,     14646,           0,       8303
 1569,              ,                ,               ,     14662,           0,       8315
 1570,              ,                ,               ,     14696,           0,       8559
 1571,              ,                ,               ,     14695,           0,       9109
 1572,              ,                ,               ,     14728,           0,       8061
 1573,              ,                ,               ,     14751,           0,       8434
 1574,              ,                ,               ,     14760,           0,       8465
 1575,              ,                ,               ,     14785,           0,       8964
 1576,              ,                ,               ,     14782,           0,       8190
 1577,              ,                ,               ,     14787,           0,       8244
 1578,              ,                ,               ,     14799,           0,       9068
 1579,              ,                ,               ,     14804,           0,       8251
 1580,              ,                ,               ,     14808,           0,       8302
 1581,              ,                ,               ,     14826,           0,       8194
 1582,              ,                ,               ,     14845,           0,       8421
 1583,              ,                ,               ,     14846,           0,       8630
 1584,              ,                ,               ,     14833,           0,       8854
 1585,              ,                ,               ,     14845,           0,       8117
 1586,              ,                ,               ,     14880,           0,       8528
 1587,              ,                ,               ,     14886,           0,       8828
 1588,              ,                ,               ,     14881,           0,       8586
 1589,              ,                ,               ,     14909,           0,       8263
 1590,              ,                ,               ,     14936,           0,       8344
 1591,              ,                ,               ,     14944,           0,       9557
 1592,              ,                ,               ,     14940,           0,       8179
 1593,              ,                ,               ,     14953,           0,       8340
 1594,              ,                ,               ,     14957,           0,       8304
 1595,              ,                ,               ,     14969,           0,       8770
 1596,              ,                ,               ,     14987,           0,       8843
 1597,              ,                ,               ,     14983,           0,       8260
 1598,              ,                ,               ,     15027,           0,       8898
 1599,              ,                ,               ,     15019,           0,       8721
 1600,              ,                ,               ,     15024,           0,       8975
 1601,              ,                ,               ,     15034,           0,       8478
 1602,              ,                ,               ,     15081,           0,       8226
 1603,              ,                ,               ,     15075,           0,       9096
 1604,              ,                ,               ,     15063,           0,       8582
 1605,              ,                ,               ,     15082,           0,       8317
 1606,              ,                ,               ,     15104,           0,       8547
 1607,              ,                ,               ,     15103,           0,       9505
 1608,              ,                ,               ,     15133,           0,       8227
 1609,              ,                ,               ,     15141,           0,       8580
 1610,              ,                ,               ,     15153,           0,       8241
 1611,              ,                ,               ,     15155,           0,       8867
 1612,              ,                ,               ,     15180,           0,       9053
 1613,              ,                ,               ,     15193,           0,       8318
 1614,              ,                ,               ,     15198,           0,       8642
 1615,              ,                ,               ,     15205,           0,       8772
 1616,              ,                ,               ,     15212,           0,       9176
 1617,              ,                ,               ,     15223,           0,       8502
 1618,              ,                ,               ,     15234,           0,       8364
 1619,              ,                ,               ,     15250,           0,       9254
 1620,              ,                ,               ,     15241,           0,       8375
 1621,              ,                ,               ,     15259,           0,       9213
 1622,              ,                ,               ,     15294,           0,       8408
 1623,              ,                ,               ,     15310,           0,       8971
 1624,              ,                ,               ,     15293,           0,       9059
 1625,              ,                ,               ,     15303,           0,       8522
 1626,              ,                ,               ,     15296,           0,       8578
 1627,              ,                ,               ,     15313,           0,       8995
 1628,              ,                ,               ,     15357,           0,       9181
 1629,              ,                ,               ,     15348,           0,       8559
 1630,              ,                ,               ,     15360,           0,       8452
 1631,              ,                ,               ,     15390,           0,       8958
 1632,              ,                ,               ,     15351,           0,       8466
 1633,              ,                ,               ,     15362,           0,       9392
 1634,              ,                ,               ,     15391,           0,      10434
 1635,              ,                ,               ,     15406,           0,       9112
 1636,              ,                ,               ,     15429,           0,       9251
 1637,              ,                ,               ,     15461,           0,       8494
 1638,              ,                ,               ,     15457,           0,       8616
 1639,              ,                ,               ,     15476,           0,       9009
 1640,              ,                ,               ,     15446,           0,       9320
 1641,              ,                ,               ,     15455,           0,       8584
 1642,              ,                ,               ,     15455,           0,       8617
 1643,              ,                ,               ,     15491,           0,       9227
 1644,              ,                ,               ,     15486,           0,       8547
 1645,              ,                ,               ,     15507,           0,       9280
 1646,              ,                ,               ,     15541,           0,       8509
 1647,              ,                ,               ,     15525,           0,       9394
 1648,              ,                ,               ,     15559,           0,       9205
 1649,              ,                ,               ,     15576,           0,       8849
 1650,              ,                ,               ,     15590,           0,       8721
 1651,              ,                ,               ,     15592,           0,       9402
 1652,              ,                ,               ,     15613,           0,       9488
 1653,              ,                ,               ,     15616,           0,       8898
 1654,              ,                ,               ,     15616,           0,       8692
 1655,              ,                ,               ,     15653,           0,       9223
 1656,              ,                ,               ,     15605,           0,       8661
 1657,              ,                ,               ,     15612,           0,       9433
 1658,              ,                ,               ,     15647,           0,       8634
 1659,              ,                ,               ,     15656,           0,       9453
 1660,              ,                ,               ,     15675,           0,       9429
 1661,              ,                ,               ,     15692,           0,       8701
 1662,              ,                ,               ,     15707,           0,       8883
 1663,              ,                ,               ,     15679,           0,       9315
 1664,              ,                ,               ,     15709,           0,       9510
 1665,              ,                ,               ,     15724,           0,       8722
 1666,              ,                ,               ,     15769,           0,       8661
 1667,              ,                ,               ,     15782,           0,       9524
 1668,              ,                ,               ,     15764,           0,       8613
 1669,              ,                ,               ,     15763,           0,       9489
 1670,              ,                ,               ,     15800,           0,       8805
 1671,              ,                ,               ,     15814,           0,       9290
 1672,              ,                ,               ,     15782,           0,       9493
 1673,              ,                ,               ,     15794,           0,       8844
 1674,              ,                ,               ,     15836,           0,       9050
 1675,              ,                ,               ,     15850,           0,       9487
 1676,              ,                ,               ,     15866,           0,       9102
 1677,              ,                ,               ,     15895,           0,       8896
 1678,              ,                ,               ,     15863,           0,       8657
 1679,              ,                ,               ,     15895,           0,       9509
 1680,              ,                ,               ,     15929,           0,       8761
 1681,              ,                ,               ,     15928,           0,       9535
 1682,              ,                ,               ,     15963,           0,       8828
 1683,              ,                ,               ,     15976,           0,       9507
 1684,              ,                ,               ,     15957,           0,       9379
 1685,              ,                ,               ,     15950,           0,       8817
 1686,              ,                ,               ,     15969,           0,       8831
 1687,              ,                ,               ,     15980,           0,       9445
 1688,              ,                ,               ,     15989,           0,       8861
 1689,              ,                ,               ,     16008,           0,       9489
 1690,              ,                ,               ,     16021,           0,       9000
 1691,              ,                ,               ,     16035,           0,      10235
 1692,              ,                ,               ,     16061,           0,       9433
 1693,              ,                ,               ,     16057,           0,      12610
 1694,              ,                ,               ,     16066,           0,      16777
 1695,              ,                ,               ,     16084,           0,       9179
 1696,              ,                ,               ,     16083,           0,       9851
 1697,              ,                ,               ,     16092,           0,       9046
 1698,              ,                ,               ,     16116,           0,       9651
 1699,              ,                ,               ,     16134,           0,      10006
 1700,              ,                ,               ,     16108,           0,       8813
 1701,              ,                ,               ,     16124,           0,       9073
 1702,              ,                ,               ,     16116,           0,       9697
 1703,              ,                ,               ,     16126,           0,       8957
 1704,              ,                ,               ,     16140,           0,       9132
 1705,              ,                ,               ,     16157,           0,       8817
 1706,              ,                ,               ,     16176,           0,       9627
 1707,              ,                ,               ,     16169,           0,       9043
 1708,              ,                ,               ,     16185,           0,       9070
 1709,              ,                ,               ,     16207,           0,       8922
 1710,              ,                ,               ,     16231,           0,       9583
 1711,              ,                ,               ,     16268,           0,       9881
 1712,              ,                ,               ,     16242,           0,       9069
 1713,              ,                ,               ,     16255,           0,       8971
 1714,              ,                ,               ,     16253,           0,       9613
 1715,              ,                ,               ,     16269,           0,       8962
 1716,              ,                ,               ,     16274,           0,       9577
 1717,              ,                ,               ,     16272,           0,       8964
 1718,              ,                ,               ,     16314,           0,       9775
 1719,              ,                ,               ,     16320,           0,       9835
 1720,              ,                ,               ,     16360,           0,       9081
 1721,              ,                ,               ,     16375,           0,       8989
 1722,              ,                ,               ,     16378,           0,       9613
 1723,              ,                ,               ,     16386,           0,       9082
 1724,              ,                ,               ,     16391,           0,       9685
 1725,              ,                ,               ,     16401,           0,       9213
 1726,              ,                ,               ,     16397,           0,       9725
 1727,              ,                ,               ,     16402,           0,       9864
 1728,              ,                ,               ,     16420,           0,       8934
 1729,              ,                ,               ,     16437,           0,       9053
 1730,              ,                ,               ,     16471,           0,      10330
 1731,              ,                ,               ,     16469,           0,       9129
 1732,              ,                ,               ,     16466,           0,       9331
 1733,              ,                ,               ,     16480,           0,      10602
 1734,              ,                ,               ,     16511,           0,       9766
 1735,              ,                ,               ,     16512,           0,       9791
 1736,              ,                ,               ,     16532,           0,       9041
 1737,              ,                ,               ,     16549,           0,       9861
 1738,              ,                ,               ,     16542,           0,      10598
 1739,              ,                ,               ,     16548,           0,       9138
 1740,              ,                ,               ,     16544,           0,       9116
 1741,              ,                ,               ,     16566,           0,       9152
 1742,              ,                ,               ,     16576,           0,       9722
 1743,              ,                ,               ,     16589,           0,       9802
 1744,              ,                ,               ,     16596,           0,       9209
 1745,              ,                ,               ,     16599,           0,       9283
 1746,              ,                ,               ,     16628,           0,      10361
 1747,              ,                ,               ,     16639,           0,       9260
 1748,              ,                ,               ,     16618,           0,       9310
 1749,              ,                ,               ,     16616,           0,       9146
 1750,              ,                ,               ,     16682,           0,       9713
 1751,              ,                ,               ,     16692,           0,       9905
 1752,              ,                ,               ,     16678,           0,       9092
 1753,              ,                ,               ,     16699,           0,       9330
 1754,              ,                ,               ,     16688,           0,      10476
 1755,              ,                ,               ,     16720,           0,       9438
 1756,              ,                ,               ,     16730,           0,       9320
 1757,              ,                ,               ,     16750,           0,       9098
 1758,              ,                ,               ,     16726,           0,       9925
 1759,              ,                ,               ,     16713,           0,       9924
 1760,              ,                ,               ,     16771,           0,       9300
 1761,              ,                ,               ,     16780,           0,       9341
 1762,              ,                ,               ,     16778,           0,      10619
 1763,              ,                ,               ,     16801,           0,       9299
 1764,              ,                ,               ,     16797,           0,       9460
 1765,              ,                ,               ,     16806,           0,       9178
 1766,              ,                ,               ,     16835,           0,       9956
 1767,              ,                ,               ,     16829,           0,      10056
 1768,              ,                ,               ,     16896,           0,       9227
 1769,              ,                ,               ,     16905,           0,       9557
 1770,              ,                ,               ,     16900,           0,      10671
 1771,              ,                ,               ,     16926,           0,       9407
 1772,              ,                ,               ,     16889,           0,       9320
 1773,              ,                ,               ,     16903,           0,       9214
 1774,              ,                ,               ,     16928,           0,      10109
 1775,              ,                ,               ,     16956,           0,      10072
 1776,              ,                ,               ,     16927,           0,       9441
 1777,              ,                ,               ,     16930,           0,       9319
 1778,              ,                ,               ,     16957,           0,      11137
 1779,              ,                ,               ,     16976,           0,       9236
 1780,              ,                ,               ,     16990,           0,       9640
 1781,              ,                ,               ,     16995,           0,       9261
 1782,              ,                ,               ,     16958,           0,       9948
 1783,              ,                ,               ,     17021,           0,      10185
 1784,              ,                ,               ,     17025,           0,       9259
 1785,              ,                ,               ,     17040,           0,       9494
 1786,              ,                ,               ,     17044,           0,      10783
 1787,              ,                ,               ,     17058,           0,       9489
 1788,              ,                ,               ,     17078,           0,       9403
 1789,              ,                ,               ,     17105,           0,       9300
 1790,              ,                ,               ,     17094,           0,      10193
 1791,              ,                ,               ,     17100,           0,      10136
 1792,              ,                ,               ,     17134,           0,       9643
 1793,              ,                ,               ,     17143,           0,       9496
 1794,              ,                ,               ,     17155,           0,      10237
 1795,              ,                ,               ,     17166,           0,       9321
 1796,              ,                ,               ,     17165,           0,      10209
 1797,              ,                ,               ,     17169,           0,       9527
 1798,              ,                ,               ,     17199,           0,      10069
 1799,              ,                ,               ,     17190,           0,      10381
 1800,              ,                ,               ,     17253,           0,       9494
 1801,              ,                ,               ,     17267,           0,       9523
 1802,              ,                ,               ,     17219,           0,      10061
 1803,              ,                ,               ,     17240,           0,       9557
 1804,              ,                ,               ,     17265,           0,      10244
 1805,              ,                ,               ,     17268,           0,       9886
 1806,              ,                ,               ,     17236,           0,      10039
 1807,              ,                ,               ,     17274,           0,      10105
 1808,              ,                ,               ,     17308,           0,       9523
 1809,              ,                ,               ,     17313,           0,       9423
 1810,              ,                ,               ,     17343,           0,      10344
 1811,              ,                ,               ,     17344,           0,      10417
 1812,              ,                ,               ,     17348,           0,       9590
 1813,              ,                ,               ,     17362,           0,       9549
 1814,              ,                ,               ,     17349,           0,      10798
 1815,              ,                ,               ,     17385,           0,       9572
 1816,              ,                ,               ,     17398,           0,       9868
 1817,              ,                ,               ,     17408,           0,       9608
 1818,              ,                ,               ,     17412,           0,      10232
 1819,              ,                ,               ,     17427,           0,      10264
 1820,              ,                ,               ,     17431,           0,       9696
 1821,              ,                ,               ,     17444,           0,       9617
 1822,              ,                ,               ,     17480,           0,      10365
 1823,              ,                ,               ,     17439,           0,       9710
 1824,              ,                ,               ,     17480,           0,      10270
 1825,              ,                ,               ,     17488,           0,       9831
 1826,              ,                ,               ,     17508,           0,      10258
 1827,              ,                ,               ,     17522,           0,      10185
 1828,              ,                ,               ,     17514,           0,      11285
 1829,              ,                ,               ,     17521,           0,       9547
 1830,              ,                ,               ,     17544,           0,      10231
 1831,              ,                ,               ,     17565,           0,      10293
 1832,              ,                ,               ,     17562,           0,       9721
 1833,              ,                ,               ,     17561,           0,       9744
 1834,              ,                ,               ,     17593,           0,      11478
 1835,              ,                ,               ,     17611,           0,       9675
 1836,              ,                ,               ,     17576,           0,       9891
 1837,              ,                ,               ,     17586,           0,       9581
 1838,              ,                ,               ,     17642,           0,      10370
 1839,              ,                ,               ,     17654,           0,      10526
 1840,              ,                ,               ,     17649,           0,       9835
 1841,              ,                ,               ,     17681,           0,       9791
 1842,              ,                ,               ,     17690,           0,      10315
 1843,              ,                ,               ,     17693,           0,       9896
 1844,              ,                ,               ,     17725,           0,       9850
 1845,              ,                ,               ,     17724,           0,      10079
 1846,              ,                ,               ,     17765,           0,      10335
 1847,              ,                ,               ,     17777,           0,      10066
 1848,              ,                ,               ,     17763,           0,       9892
 1849,              ,                ,               ,     17779,           0,       9855
 1850,              ,                ,               ,     17771,           0,      10396
 1851,              ,                ,               ,     17782,           0,      10358
 1852,              ,                ,               ,     17746,           0,       9943
 1853,              ,                ,               ,     17779,           0,       9857
 1854,              ,                ,               ,     17815,           0,      10631
 1855,              ,                ,               ,     17832,           0,       9735
 1856,              ,                ,               ,     17823,           0,      10535
 1857,              ,                ,               ,     17831,           0,       9783
 1858,              ,                ,               ,     17842,           0,      10546
 1859,              ,                ,               ,     17849,           0,      10432
 1860,              ,                ,               ,     17875,           0,       9984
 1861,              ,                ,               ,     17896,           0,       9741
 1862,              ,                ,               ,     17879,           0,      10582
 1863,              ,                ,               ,     17880,           0,      10410
 1864,              ,                ,               ,     17880,           0,       9726
 1865,              ,                ,               ,     17892,           0,       9983
 1866,              ,                ,               ,     17918,           0,      11131
 1867,              ,                ,               ,     17909,           0,       9898
 1868,              ,                ,               ,     17929,           0,       9901
 1869,              ,                ,               ,     17957,           0,       9892
 1870,              ,                ,               ,     17965,           0,      10594
 1871,              ,                ,               ,     17999,           0,      11033
 1872,              ,                ,               ,     18012,           0,      10056
 1873,              ,                ,               ,     18023,           0,      10041
 1874,              ,                ,               ,     18043,           0,      10392
 1875,              ,                ,               ,     18034,           0,      10602
 1876,              ,                ,               ,     18057,           0,       9964
 1877,              ,                ,               ,     18067,           0,       9992
 1878,              ,                ,               ,     18089,           0,      11406
 1879,              ,                ,               ,     18124,           0,       9956
 1880,              ,                ,               ,     18067,           0,      10182
 1881,              ,                ,               ,     18078,           0,       9872
 1882,              ,                ,               ,     18133,           0,      10689
 1883,              ,                ,               ,     18141,           0,      10647
 1884,              ,                ,               ,     18129,           0,      10105
 1885,              ,                ,               ,     18143,           0,       9956
 1886,              ,                ,               ,     18161,           0,      10692
 1887,              ,                ,               ,     18189,           0,      10587
 1888,              ,                ,               ,     18139,           0,      10008
 1889,              ,                ,               ,     18151,           0,       9867
 1890,              ,                ,               ,     18195,           0,      11377
 1891,              ,                ,               ,     18194,           0,       9834
 1892,              ,                ,               ,     18179,           0,       9989
 1893,              ,                ,               ,     18183,           0,      10182
 1894,              ,                ,               ,     18246,           0,      10640
 1895,              ,                ,               ,     18280,           0,      10790
 1896,              ,                ,               ,     18263,           0,      10115
 1897,              ,                ,               ,     18284,           0,      10088
 1898,              ,                ,               ,     18301,           0,      10453
 1899,              ,                ,               ,     18323,           0,      10836
 1900,              ,                ,               ,     18311,           0,      10090
 1901,              ,                ,               ,     18308,           0,      10089
 1902,              ,                ,               ,     18288,           0,      11134
 1903,              ,                ,               ,     18317,           0,      10078
 1904,              ,                ,               ,     18318,           0,       9861
 1905,              ,                ,               ,     18341,           0,       9934
 1906,              ,                ,               ,     18352,           0,      10716
 1907,              ,                ,               ,     18393,           0,      10940
 1908,              ,                ,               ,     18383,           0,      10314
 1909,              ,                ,               ,     18397,           0,      10003
 1910,              ,                ,               ,     18402,           0,      10852
 1911,              ,                ,               ,     18422,           0,      10651
 1912,              ,                ,               ,     18457,           0,      10411
 1913,              ,                ,               ,     18460,           0,       9980
 1914,              ,                ,               ,     18463,           0,      14373
 1915,              ,                ,               ,     18473,           0,      17087
 1916,              ,                ,               ,     18485,           0,      12209
 1917,              ,                ,               ,     18465,           0,      15485
 1918,              ,                ,               ,     18487,           0,      10918
 1919,              ,                ,               ,     18503,           0,      10096
 1920,              ,                ,               ,     18546,           0,      11009
 1921,              ,                ,               ,     18559,           0,      10807
 1922,              ,                ,               ,     18571,           0,      10156
 1923,              ,                ,               ,     18586,           0,      10076
 1924,              ,                ,               ,     18584,           0,      11858
 1925,              ,                ,               ,     18594,           0,      10229
 1926,              ,                ,               ,     18624,           0,      10183
 1927,              ,                ,               ,     18614,           0,      10106
 1928,              ,                ,               ,     18613,           0,      11570
 1929,              ,                ,               ,     18613,           0,      10107
 1930,              ,                ,               ,     18624,           0,      10365
 1931,              ,                ,               ,     18644,           0,      10125
 1932,              ,                ,               ,     18709,           0,      10875
 1933,              ,                ,               ,     18714,           0,      11216
 1934,              ,                ,               ,     18711,           0,      10423
 1935,              ,                ,               ,     18700,           0,      10344
 1936,              ,                ,               ,     18693,           0,      10977
 1937,              ,                ,               ,     18703,           0,      10858
 1938,              ,                ,               ,     18703,           0,      10277
 1939,              ,                ,               ,     18732,           0,      10205
 1940,              ,                ,               ,     18727,           0,      11363
 1941,              ,                ,               ,     18745,           0,      10386
 1942,              ,                ,               ,     18732,           0,      10377
 1943,              ,                ,               ,     18769,           0,      10335
 1944,              ,                ,               ,     18787,           0,      11658
 1945,              ,                ,               ,     18783,           0,      10295
 1946,              ,                ,               ,     18796,           0,      10279
 1947,              ,                ,               ,     18797,           0,      10416
 1948,              ,                ,               ,     18850,           0,      11005
 1949,              ,                ,               ,     18836,           0,      11385
 1950,              ,                ,               ,     18840,           0,      10382
 1951,              ,                ,               ,     18863,           0,      10720
 1952,              ,                ,               ,     18884,           0,      10660
 1953,              ,                ,               ,     18894,           0,      11154
 1954,              ,                ,               ,     18871,           0,      10330
 1955,              ,                ,               ,     18880,           0,      11045
 1956,              ,                ,               ,     18899,           0,      10876
 1957,              ,                ,               ,     18904,           0,      10517
 1958,              ,                ,               ,     18907,           0,      10280
 1959,              ,                ,               ,     18963,           0,      11137
 1960,              ,                ,               ,     18947,           0,      11217
 1961,              ,                ,               ,     18955,           0,      10469
 1962,              ,                ,               ,     18976,           0,      15172
 1963,              ,                ,               ,     18968,           0,      11622
 1964,              ,                ,               ,     19017,           0,      10710
 1965,              ,                ,               ,     19002,           0,      11053
 1966,              ,                ,               ,     19039,           0,      10642
 1967,              ,                ,               ,     19015,           0,      11298
 1968,              ,                ,               ,     19073,           0,      10493
 1969,              ,                ,               ,     19085,           0,      11456
 1970,              ,                ,               ,     19113,           0,      11061
 1971,              ,                ,               ,     19129,           0,      10622
 1972,              ,                ,               ,     19087,           0,      10324
 1973,              ,                ,               ,     19114,           0,      11927
 1974,              ,                ,               ,     19142,           0,      11100
 1975,              ,                ,               ,     19137,           0,      10738
 1976,              ,                ,               ,     19126,           0,      10514
 1977,              ,                ,               ,     19143,           0,      10967
 1978,              ,                ,               ,     19178,           0,      10997
 1979,              ,                ,               ,     19192,           0,      10808
 1980,              ,                ,               ,     19176,           0,      11092
 1981,              ,                ,               ,     19208,           0,      11261
 1982,              ,                ,               ,     19249,           0,      10518
 1983,              ,                ,               ,     19226,           0,      10726
 1984,              ,                ,               ,     19217,           0,      10848
 1985,              ,                ,               ,     19224,           0,      11209
 1986,              ,                ,               ,     19241,           0,      10406
 1987,              ,                ,               ,     19263,           0,      11233
 1988,              ,                ,               ,     19285,           0,      11082
 1989,              ,                ,               ,     19298,           0,      10707
 1990,              ,                ,               ,     19268,           0,      10452
 1991,              ,                ,               ,     19316,           0,      11136
 1992,              ,                ,               ,     19287,           0,      11536
 1993,              ,                ,               ,     19303,           0,      10716
 1994,              ,                ,               ,     19309,           0,      11319
 1995,              ,                ,               ,     19310,           0,      11192
 1996,              ,                ,               ,     19359,           0,      10676
 1997,              ,                ,               ,     19356,           0,      10937
 1998,              ,                ,               ,     19354,           0,      11518
 1999,              ,                ,               ,     19365,           0,      10736
 2000,              ,                ,               ,     19447,           0,      10519
 2001,              ,                ,               ,     19455,           0,      11317
 2002,              ,                ,               ,     19423,           0,      12679
 2003,              ,                ,               ,     19448,           0,      10721
 2004,              ,                ,               ,     19462,           0,      10972
 2005,              ,                ,               ,     19474,           0,      11605
 2006,              ,                ,               ,     19467,           0,      10669
 2007,              ,                ,               ,     19483,           0,      10653
 2008,              ,                ,               ,     19526,           0,      11114
 2009,              ,                ,               ,     19535,           0,      11403
 2010,              ,                ,               ,     19520,           0,      10686
 2011,              ,                ,               ,     19523,           0,      10799
 2012,              ,                ,               ,     19551,           0,      11034
 2013,              ,                ,               ,     19555,           0,      11745
 2014,              ,                ,               ,     19522,           0,      10572
 2015,              ,                ,               ,     19529,           0,      11649
 2016,              ,                ,               ,     19599,           0,      11471
